statea	stateb	year	dependa	dependb	demauta	demautb	allies	dispute1	logdstab	lcaprat2	smigoabi	opena	openb	minrpwrs	noncontg
500	517	1981	1.349027E-4	2.5144737E-4	3	-7	1	0	5.450637	1.1559169	35	0.11055422	0.12666789	0.0	-1.0
500	517	1982	1.4210216E-4	2.4163695E-4	3	-7	1	0	5.450637	1.2475584	36	0.13127734	0.1232771	0.0	-1.0
500	517	1983	1.0654247E-4	1.8209983E-4	3	-7	1	0	5.450637	0.8743273	37	0.11282154	0.11609755	0.0	-1.0
500	517	1984	1.7029229E-4	3.060447E-4	3	-7	1	0	5.450637	0.7702888	38	0.111886464	0.1256198	0.0	-1.0
500	517	1986	6.4940636E-5	9.940687E-5	-7	-7	1	0	5.450637	1.1835413	36	0.13450891	0.1401944	0.0	-1.0
500	517	1987	1.3114608E-5	2.0233167E-5	-7	-7	1	0	5.450637	1.3134352	33	0.132473	0.12397362	0.0	-1.0
500	517	1988	3.384468E-5	5.4518045E-5	-7	-7	1	0	5.450637	1.1302593	30	0.11747625	0.122669764	0.0	-1.0
500	517	1989	3.6649802E-4	6.315683E-4	-7	-7	1	0	5.450637	1.0876281	27	0.09778364	0.1000504	0.0	-1.0
500	517	1990	3.8714247E-4	6.450968E-4	-7	-7	1	1	5.450637	1.0663997	24	0.08218831	0.08160955	0.0	-1.0
500	517	1991	2.4268668E-6	4.1070293E-6	-7	-7	1	0	5.450637	0.8527095	21	0.07254475	0.077119246	0.0	-1.0
500	625	1971	0.0013902435	7.162604E-4	-7	-7	1	0	6.9575953	0.4065402	29	0.2561039	0.17165595	0.0	-1.0
500	625	1972	9.377596E-4	5.132369E-4	-7	-7	1	0	6.9575953	0.34984976	30	0.21113911	0.18081321	0.0	-1.0
500	625	1973	0.0016159341	9.736864E-4	-7	-7	1	1	6.9575953	0.41464198	30	0.21222211	0.23598087	0.0	-1.0
500	625	1974	0.0024013333	0.0014007919	-7	-7	1	1	6.9575953	0.32913452	30	0.22073884	0.25299153	0.0	-1.0
500	625	1975	0.0016403485	8.637122E-4	-7	-7	1	0	6.9575953	0.31715032	30	0.17450242	0.28503478	0.0	-1.0
500	625	1976	0.002934468	0.001442603	-7	-7	1	0	6.9575953	0.3681713	31	0.17201495	0.24926968	0.0	-1.0
500	625	1977	0.0010402513	4.3569523E-4	-7	-7	1	0	6.9575953	0.37168157	31	0.24409512	0.2190819	0.0	-1.0
500	625	1978	0.0	0.0	-7	-7	1	0	6.9575953	0.37714228	36	0.15660056	0.1616794	0.0	-1.0
500	625	1981	5.255779E-4	2.5972148E-4	3	-7	1	0	6.9575953	0.6657988	46	0.11055422	0.2015409	0.0	-1.0
500	625	1982	0.0	0.0	3	-7	1	0	6.9575953	0.61200595	47	0.13127734	0.1464767	0.0	-1.0
500	625	1983	1.2246262E-5	5.3172535E-6	3	-7	1	0	6.9575953	1.2050682	48	0.11282154	0.14897008	0.0	-1.0
500	625	1984	0.0	0.0	3	-7	1	0	6.9575953	1.2864436	49	0.111886464	0.14443815	0.0	-1.0
500	625	1986	0.0	0.0	-7	7	1	0	6.9575953	0.4145773	45	0.13450891	0.08807445	0.0	-1.0
500	625	1987	0.0	0.0	-7	7	1	0	6.9575953	0.3513548	39	0.132473	0.10633079	0.0	-1.0
500	625	1988	0.0	0.0	-7	7	1	1	6.9575953	0.81893206	34	0.11747625	0.11492615	0.0	-1.0
500	625	1989	0.0	0.0	-7	-7	1	1	6.9575953	0.754714	28	0.09778364	0.123844035	0.0	-1.0
500	625	1990	0.0	0.0	-7	-7	1	0	6.9575953	0.72311175	23	0.08218831	0.11004474	0.0	-1.0
500	625	1991	0.0	0.0	-7	-7	1	0	6.9575953	0.74965894	18	0.07254475	0.115586065	0.0	-1.0
500	710	1962	0.0	0.0	7	-8	0	0	8.720434	6.1335435	20	0.16708562	0.041154813	-1.0	0.0
500	710	1963	0.009583475	1.313576E-4	7	-8	0	0	8.720434	6.1100035	20	0.20793618	0.040815763	-1.0	0.0
500	710	1964	0.0071543134	9.355345E-5	7	-8	0	0	8.720434	6.0675735	20	0.26065552	0.0426519	-1.0	0.0
500	710	1965	0.013992457	1.6614424E-4	7	-9	0	0	8.720434	6.0026035	19	0.26043576	0.045008864	-1.0	0.0
500	710	1967	0.0036303804	4.394003E-5	-6	-9	0	0	8.720434	5.6779637	19	0.22580443	0.037960958	-1.0	0.0
500	710	1968	0.004189251	5.6261702E-5	-6	-9	0	0	8.720434	5.6256785	19	0.2622041	0.03761391	-1.0	0.0
500	710	1969	0.0017888313	2.2385888E-5	-7	-9	0	0	8.720434	5.602072	18	0.24523684	0.030893471	-1.0	0.0
500	710	1970	0.0016677167	1.840338E-5	-7	-8	0	0	8.720434	5.7186003	18	0.25625864	0.028773563	-1.0	0.0
500	710	1971	0.0013606562	1.5279724E-5	-7	-8	0	0	8.720434	5.656963	18	0.2561039	0.027498119	-1.0	0.0
500	710	1972	0.0025825228	2.8734868E-5	-7	-8	0	0	8.720434	5.608896	17	0.21113911	0.03325117	-1.0	0.0
500	710	1973	0.0024014048	2.5039497E-5	-7	-8	0	0	8.720434	5.62861	17	0.21222211	0.051378794	-1.0	0.0
500	710	1974	0.0020887933	2.1369207E-5	-7	-8	0	0	8.720434	5.5198584	17	0.22073884	0.06092525	-1.0	0.0
500	710	1975	0.0021009746	2.0488447E-5	-7	-8	0	0	8.720434	5.5113387	17	0.17450242	0.052868675	-1.0	0.0
500	710	1976	7.438774E-4	7.90859E-6	-7	-8	0	0	8.720434	5.504391	16	0.17201495	0.04719278	-1.0	0.0
500	710	1977	3.4795346E-4	3.5730807E-6	-7	-7	0	0	8.720434	5.43839	16	0.24409512	0.045697603	-1.0	0.0
500	710	1978	0.0	0.0	-7	-7	0	0	8.720434	5.4387727	17	0.15660056	0.05439151	-1.0	0.0
500	710	1981	1.5898731E-4	1.3869607E-6	3	-7	0	0	8.720434	5.6361213	20	0.11055422	0.07148178	-1.0	0.0
500	710	1982	2.0847564E-4	1.6505062E-6	3	-7	0	0	8.720434	5.631174	20	0.13127734	0.062714934	-1.0	0.0
500	710	1983	1.9263368E-4	1.4946054E-6	3	-7	0	0	8.720434	5.5952673	21	0.11282154	0.058701795	-1.0	0.0
500	710	1984	3.9691132E-4	2.7841336E-6	3	-7	0	0	8.720434	5.585725	21	0.111886464	0.062326685	-1.0	0.0
500	710	1986	4.27536E-4	2.4331725E-6	-7	-7	0	0	8.720434	4.8341737	22	0.13450891	0.07252837	-1.0	0.0
500	710	1987	0.0016206907	9.004447E-6	-7	-7	0	0	8.720434	4.6279078	23	0.132473	0.075750336	-1.0	0.0
500	710	1988	0.0023653943	1.2979234E-5	-7	-7	0	0	8.720434	4.530093	23	0.11747625	0.085208826	-1.0	0.0
500	710	1989	0.0011226982	6.36236E-6	-7	-7	0	0	8.720434	4.513929	24	0.09778364	0.08600899	-1.0	0.0
500	710	1990	4.8009798E-4	2.8139295E-6	-7	-7	0	0	8.720434	4.511265	25	0.08218831	0.08795276	-1.0	0.0
500	710	1991	0.0016391057	9.658854E-6	-7	-7	0	0	8.720434	4.6383247	26	0.07254475	0.091713995	-1.0	0.0
501	510	1965	0.0	0.0	2	-7	0	0	6.0400696	0.6496476	36	0.6196	0.29660377	0.0	-1.0
501	510	1966	0.0	0.0	0	-7	0	0	6.0400696	0.47537485	37	0.628	0.34816903	0.0	-1.0
501	510	1967	0.0	0.0	0	-7	0	0	6.0400696	0.32562086	39	0.5873	0.3100219	0.0	-1.0
501	510	1968	0.0169124	0.024728188	0	-7	0	0	6.0400696	0.45202774	40	0.5676	0.33638632	0.0	-1.0
501	510	1969	0.015503876	0.023266338	-3	-7	0	0	6.0400696	0.38102168	41	0.5573	0.30573586	0.0	-1.0
501	510	1970	0.020142633	0.02596826	-7	-7	0	0	6.0400696	0.19201791	42	0.6049	0.334282	0.0	-1.0
501	510	1971	0.016778205	0.0258551	-7	-7	0	0	6.0400696	0.10951439	43	0.6383	0.3377541	0.0	-1.0
501	510	1972	0.013563722	0.024221718	-7	-7	0	0	6.0400696	0.0690448	44	0.5531	0.35944182	0.0	-1.0
501	510	1973	0.01465858	0.02311571	-7	-7	0	0	6.0400696	0.037905186	45	0.5602	0.35057804	0.0	-1.0
501	510	1974	0.014122398	0.021617284	-7	-7	0	0	6.0400696	1.0299152E-4	47	0.7457	0.42474476	0.0	-1.0
501	510	1975	0.0131884655	0.019554239	-7	-7	0	0	6.0400696	0.038332403	48	0.6433	0.37442282	0.0	-1.0
501	510	1976	0.016237384	0.024016809	-7	-7	0	1	6.0400696	0.011650028	49	0.6418	0.32236904	0.0	-1.0
501	510	1977	0.003371108	0.005570182	-7	-7	0	0	6.0400696	0.06932935	50	0.6653	0.3209254	0.0	-1.0
501	510	1978	8.1258535E-4	0.0012700534	-7	-7	0	0	6.0400696	0.03749903	53	0.675	0.33825734	0.0	-1.0
501	510	1979	0.0010375559	0.0017142504	-6	-7	0	0	6.0400696	0.10185737	56	0.5735	0.31898552	0.0	-1.0
501	510	1980	0.0012512058	0.0022433116	-6	-7	0	0	6.0400696	0.10682837	59	0.6699	0.336801	0.0	-1.0
501	510	1981	0.0011355794	0.0020235307	-6	-7	0	0	6.0400696	0.095482826	60	0.5951	0.31118336	0.0	-1.0
501	510	1982	9.408029E-4	0.0016403086	-7	-7	0	0	6.0400696	0.15607446	62	0.5368	0.2523864	0.0	-1.0
501	510	1983	7.43631E-4	0.001378863	-7	-7	0	0	6.0400696	0.1702288	63	0.5047	0.19023171	0.0	-1.0
501	510	1984	0.0011219765	0.0019307287	-7	-7	0	0	6.0400696	0.1895708	65	0.5385	0.1709288	0.0	-1.0
501	510	1985	9.955602E-4	0.0015985369	-7	-7	0	0	6.0400696	0.013098623	66	0.5169	0.16876096	0.0	-1.0
501	510	1986	0.0010480491	0.0016095341	-7	-7	0	0	6.0400696	0.15980142	53	0.5146	0.11963962	0.0	-1.0
501	510	1987	0.0013756499	0.0021730491	-7	-7	0	0	6.0400696	0.19052708	40	0.47779998	0.110194474	0.0	-1.0
501	510	1988	0.001524251	0.0026064292	-7	-7	0	0	6.0400696	0.36756736	27	0.49060002	0.10781963	0.0	-1.0
501	520	1965	9.127326E-4	0.002052545	2	7	0	0	6.4465933	1.0852678	23	0.6196	0.13522439	0.0	-1.0
501	520	1966	3.9078275E-4	9.1836456E-4	0	7	0	1	6.4465933	1.0512884	23	0.628	0.078174435	0.0	-1.0
501	520	1967	0.0	0.0	0	7	0	0	6.4465933	1.0167497	23	0.5873	0.06019754	0.0	-1.0
501	520	1968	6.8515056E-4	0.0016515679	0	7	0	0	6.4465933	1.0937154	23	0.5676	0.086460255	0.0	-1.0
501	520	1969	8.194438E-4	0.0024829176	-3	-7	0	0	6.4465933	1.1355096	23	0.5573	0.10771205	0.0	-1.0
501	520	1970	7.3056185E-4	0.0017282385	-7	-7	0	0	6.4465933	1.0908698	23	0.6049	0.08099912	0.0	-1.0
501	520	1971	6.1665685E-4	0.0017813034	-7	-7	0	0	6.4465933	1.0574827	23	0.6383	0.09284204	0.0	-1.0
501	520	1972	7.355128E-4	0.0023378609	-7	-7	0	0	6.4465933	1.0737076	23	0.5531	0.10710077	0.0	-1.0
501	520	1973	8.12052E-4	0.0025429863	-7	-7	0	0	6.4465933	1.0393261	23	0.5602	0.13203007	0.0	-1.0
501	520	1974	8.5643254E-4	0.003664705	-7	-7	0	0	6.4465933	0.95120096	23	0.7457	0.18435326	0.0	-1.0
501	520	1975	0.0013824054	0.004230822	-7	-7	0	0	6.4465933	0.95312274	23	0.6433	0.15715823	0.0	-1.0
501	520	1976	8.6933357E-4	0.0027616578	-7	-7	0	1	6.4465933	0.93807745	23	0.6418	0.15062396	0.0	-1.0
501	520	1977	7.477731E-4	0.002030605	-7	-7	0	0	6.4465933	0.8588992	23	0.6653	0.12405074	0.0	-1.0
501	520	1978	8.3396916E-4	0.002478333	-7	-7	0	0	6.4465933	0.87206054	25	0.675	0.14232123	0.0	-1.0
501	520	1979	6.855279E-4	0.0021294388	-6	-7	0	0	6.4465933	0.9013173	28	0.5735	0.21839409	0.0	-1.0
501	520	1980	0.0010832588	0.00555703	-6	-7	0	0	6.4465933	0.9543711	30	0.6699	0.26646504	0.0	-1.0
501	520	1981	3.4222944E-4	0.001285888	-6	-7	0	0	6.4465933	0.6413336	32	0.5951	0.24991472	0.0	-1.0
501	520	1982	5.060379E-4	0.0016163107	-7	-7	0	0	6.4465933	0.6929053	34	0.5368	0.15515585	0.0	-1.0
501	520	1983	2.797144E-4	9.1563474E-4	-7	-7	0	0	6.4465933	0.63598317	35	0.5047	0.13129827	0.0	-1.0
501	520	1984	2.6473604E-4	9.814368E-4	-7	-7	0	0	6.4465933	0.62903076	37	0.5385	0.09624136	0.0	-1.0
501	520	1985	2.3022329E-4	8.4746577E-4	-7	-7	0	0	6.4465933	0.6328032	39	0.5169	0.102547556	0.0	-1.0
501	520	1986	2.4723206E-4	7.39527E-4	-7	-7	0	0	6.4465933	0.6575177	34	0.5146	0.0754434	0.0	-1.0
501	520	1987	4.667384E-4	0.0014788427	-7	-7	0	0	6.4465933	0.84354436	29	0.47779998	0.119639665	0.0	-1.0
501	520	1988	3.5654992E-4	0.0012186159	-7	-7	0	1	6.4465933	0.939229	24	0.49060002	0.08599674	0.0	-1.0
501	520	1989	2.9568936E-4	0.0010221543	-7	-7	0	0	6.4465933	1.0413837	19	0.5349	0.09777589	0.0	-1.0
501	530	1965	4.5360046E-4	3.9555578E-4	2	-9	1	0	6.5854187	0.19740398	22	0.6196	0.15065043	0.0	-1.0
501	530	1966	4.6736037E-4	4.4381482E-4	0	-9	1	0	6.5854187	0.2684583	22	0.628	0.14424728	0.0	-1.0
501	530	1967	3.8493902E-4	3.8002947E-4	0	-9	1	0	6.5854187	0.33009192	23	0.5873	0.12344844	0.0	-1.0
501	530	1968	3.6748985E-4	3.6731013E-4	0	-9	1	0	6.5854187	0.30766273	23	0.5676	0.12850444	0.0	-1.0
501	530	1969	3.93631E-4	3.9440743E-4	-3	-9	1	0	6.5854187	0.3065785	24	0.5573	0.11613366	0.0	-1.0
501	530	1970	9.4372145E-4	8.522361E-4	-7	-9	1	0	6.5854187	0.34008235	24	0.6049	0.119055316	0.0	-1.0
501	530	1971	6.0848147E-4	6.6568336E-4	-7	-9	1	0	6.5854187	0.28855175	24	0.6383	0.11343695	0.0	-1.0
501	530	1972	6.065031E-4	7.0914224E-4	-7	-9	1	0	6.5854187	0.20195332	25	0.5531	0.115967	0.0	-1.0
501	530	1973	9.065075E-4	0.0010483637	-7	-9	1	0	6.5854187	0.22546563	25	0.5602	0.1421342	0.0	-1.0
501	530	1975	0.0013582819	0.0015913951	-7	-7	1	0	6.5854187	0.17316967	26	0.6433	0.13200386	0.0	-1.0
501	530	1976	5.520067E-4	6.6253147E-4	-7	-7	1	0	6.5854187	0.18741058	27	0.6418	0.14483833	0.0	-1.0
501	530	1977	7.161237E-4	9.3808153E-4	-7	-7	1	0	6.5854187	0.11007121	27	0.6653	0.14151107	0.0	-1.0
501	530	1978	8.56325E-4	0.0011260649	-7	-7	1	0	6.5854187	0.091693796	31	0.675	0.13785408	0.0	-1.0
501	530	1979	7.0119236E-4	9.3705626E-4	-6	-7	1	0	6.5854187	0.08499664	36	0.5735	0.15700263	0.0	-1.0
501	530	1980	4.4475443E-4	5.639509E-4	-6	-7	1	0	6.5854187	0.20666143	40	0.6699	0.15721713	0.0	-1.0
501	530	1981	5.027379E-4	6.1340653E-4	-6	-7	1	0	6.5854187	0.3325652	42	0.5951	0.1380281	0.0	-1.0
501	530	1982	3.7204477E-4	4.5253418E-4	-7	-7	1	0	6.5854187	0.32934883	43	0.5368	0.13307655	0.0	-1.0
501	530	1983	3.665437E-4	4.241753E-4	-7	-7	1	0	6.5854187	0.28891444	45	0.5047	0.13040316	0.0	-1.0
501	530	1984	3.4106252E-4	4.2478082E-4	-7	-8	1	0	6.5854187	0.28116128	46	0.5385	0.13606624	0.0	-1.0
501	530	1985	2.5482947E-4	3.1596707E-4	-7	-8	1	0	6.5854187	0.27853608	48	0.5169	0.13174786	0.0	-1.0
501	530	1986	2.5045685E-4	3.2027657E-4	-7	-8	1	0	6.5854187	0.51377434	42	0.5146	0.13774022	0.0	-1.0
501	625	1971	5.395747E-4	4.2424654E-4	-7	-7	0	0	7.0883713	0.6031431	29	0.6383	0.17165595	0.0	-1.0
501	625	1972	3.677564E-4	3.4276897E-4	-7	-7	0	0	7.0883713	0.629364	29	0.5531	0.18081321	0.0	-1.0
501	625	1973	5.830117E-4	5.880302E-4	-7	-7	0	0	7.0883713	0.6320601	29	0.5602	0.23598087	0.0	-1.0
501	625	1974	4.5443358E-4	4.8146438E-4	-7	-7	0	0	7.0883713	0.569657	29	0.7457	0.25299153	0.0	-1.0
501	625	1975	7.7859615E-4	7.364988E-4	-7	-7	0	0	7.0883713	0.505816	29	0.6433	0.28503478	0.0	-1.0
501	625	1976	0.0014881812	0.0012736267	-7	-7	0	0	7.0883713	0.5708831	29	0.6418	0.24926968	0.0	-1.0
501	625	1977	0.0018387863	0.001467137	-7	-7	0	0	7.0883713	0.5285619	29	0.6653	0.2190819	0.0	-1.0
501	625	1978	0.0018390089	0.0015874025	-7	-7	0	0	7.0883713	0.39085388	33	0.675	0.1616794	0.0	-1.0
501	625	1979	0.001954681	0.0019506228	-6	-7	0	0	7.0883713	0.38380483	37	0.5735	0.1795512	0.0	-1.0
501	625	1980	0.0022504912	0.0021728752	-6	-7	0	0	7.0883713	0.1499964	41	0.6699	0.22112928	0.0	-1.0
501	625	1981	0.002131156	0.0019570014	-6	-7	0	0	7.0883713	0.29551557	43	0.5951	0.2015409	0.0	-1.0
501	625	1982	0.0023092434	0.0020686137	-7	-7	0	0	7.0883713	0.30580744	45	0.5368	0.1464767	0.0	-1.0
501	625	1983	0.002503785	0.0021465751	-7	-7	0	0	7.0883713	0.2506508	47	0.5047	0.14897008	0.0	-1.0
501	625	1984	0.001846849	0.0016734595	-7	-7	0	0	7.0883713	0.25320786	49	0.5385	0.14443815	0.0	-1.0
501	625	1986	0.0017413738	0.0017605115	-7	7	0	0	7.0883713	0.36637548	46	0.5146	0.08807445	0.0	-1.0
501	625	1987	0.0013461717	0.0014654663	-7	7	0	0	7.0883713	0.258175	41	0.47779998	0.10633079	0.0	-1.0
501	625	1988	0.001096391	0.0013455707	-7	7	0	0	7.0883713	0.12038287	37	0.49060002	0.11492615	0.0	-1.0
501	625	1989	9.158157E-4	0.0010956783	-7	-7	0	0	7.0883713	0.051786747	32	0.5349	0.123844035	0.0	-1.0
501	625	1990	5.8636867E-4	7.730012E-4	-7	-7	0	0	7.0883713	0.04650482	27	0.5756	0.11004474	0.0	-1.0
501	625	1991	7.0738577E-4	0.0010894528	-7	-7	0	0	7.0883713	0.116423234	22	0.161764	0.115586065	0.0	-1.0
501	710	1965	0.0022818316	3.7012327E-5	2	-9	0	0	8.688302	5.36661	18	0.6196	0.045008864	-1.0	0.0
501	710	1966	0.0034736244	5.578661E-5	0	-9	0	0	8.688302	5.3536215	18	0.628	0.04148176	-1.0	0.0
501	710	1967	0.0022306908	3.9687766E-5	0	-9	0	0	8.688302	5.2850227	18	0.5873	0.037960958	-1.0	0.0
501	710	1968	0.0020554517	4.111432E-5	0	-9	0	0	8.688302	5.2685933	18	0.5676	0.03761391	-1.0	0.0
501	710	1969	0.0014749988	2.679162E-5	-3	-9	0	0	8.688302	5.295379	17	0.5573	0.030893471	-1.0	0.0
501	710	1970	0.0017742217	2.4829955E-5	-7	-8	0	0	8.688302	5.3281345	17	0.6049	0.028773563	-1.0	0.0
501	710	1971	0.0016701123	2.862196E-5	-7	-8	0	0	8.688302	5.3595033	17	0.6383	0.027498119	-1.0	0.0
501	710	1972	0.0017089857	3.238309E-5	-7	-8	0	0	8.688302	5.354103	16	0.5531	0.03325117	-1.0	0.0
501	710	1973	0.002456978	4.2883315E-5	-7	-8	0	0	8.688302	5.320048	16	0.5602	0.051378794	-1.0	0.0
501	710	1974	0.003006253	5.585872E-5	-7	-8	0	0	8.688302	5.2804284	16	0.7457	0.06092525	-1.0	0.0
501	710	1975	0.0012076185	2.1156548E-5	-7	-8	0	0	8.688302	5.264725	16	0.6433	0.052868675	-1.0	0.0
501	710	1976	0.0012229608	2.263493E-5	-7	-8	0	0	8.688302	5.268018	15	0.6418	0.04719278	-1.0	0.0
501	710	1977	0.002157509	4.2205516E-5	-7	-7	0	0	8.688302	5.2098346	15	0.6653	0.045697603	-1.0	0.0
501	710	1978	0.0017534735	3.3565266E-5	-7	-7	0	0	8.688302	5.1170573	17	0.675	0.05439151	-1.0	0.0
501	710	1979	0.0016767643	3.13932E-5	-6	-7	0	0	8.688302	5.0105577	19	0.5735	0.06552278	-1.0	0.0
501	710	1980	0.0020741466	3.4341556E-5	-6	-7	0	0	8.688302	4.9392443	21	0.6699	0.0682777	-1.0	0.0
501	710	1981	0.0015089207	2.4460942E-5	-6	-7	0	0	8.688302	5.0075874	21	0.5951	0.07148178	-1.0	0.0
501	710	1982	8.7665726E-4	1.4398033E-5	-7	-7	0	0	8.688302	5.0556817	22	0.5368	0.062714934	-1.0	0.0
501	710	1983	5.116727E-4	7.838839E-6	-7	-7	0	0	8.688302	5.0437527	22	0.5047	0.058701795	-1.0	0.0
501	710	1984	0.0010337312	1.4824607E-5	-7	-7	0	0	8.688302	4.9399767	23	0.5385	0.062326685	-1.0	0.0
501	710	1985	9.520044E-4	1.15351695E-5	-7	-7	0	0	8.688302	4.420388	23	0.5169	0.06756426	-1.0	0.0
501	710	1986	9.566806E-4	1.357695E-5	-7	-7	0	0	8.688302	4.468972	22	0.5146	0.07252837	-1.0	0.0
501	710	1987	0.0010071723	1.4592187E-5	-7	-7	0	0	8.688302	4.2751245	22	0.47779998	0.075750336	-1.0	0.0
501	710	1988	0.0011231323	1.6224043E-5	-7	-7	0	0	8.688302	4.111937	21	0.49060002	0.085208826	-1.0	0.0
501	710	1989	0.0010965148	1.5965697E-5	-7	-7	0	0	8.688302	4.1217833	21	0.5349	0.08600899	-1.0	0.0
501	710	1990	6.13196E-4	9.188341E-6	-7	-7	0	0	8.688302	4.233215	20	0.5756	0.08795276	-1.0	0.0
501	710	1991	6.7539344E-4	9.962987E-6	-7	-7	0	0	8.688302	4.5079737	19	0.161764	0.091713995	-1.0	0.0
510	516	1963	0.0	0.0	-7	-3	1	0	6.588765	1.4319699	26	0.29805577	0.08017934	0.0	-1.0
510	516	1964	0.0	0.0	-7	-3	1	0	6.588765	1.420754	26	0.30639336	0.0845352	0.0	-1.0
510	516	1966	0.0	0.0	-7	-7	1	0	6.588765	1.9172251	26	0.34816903	0.09380625	0.0	-1.0
510	516	1967	0.0	0.0	-7	-7	1	0	6.588765	2.0303648	25	0.3100219	0.09171044	0.0	-1.0
510	516	1968	0.0	0.0	-7	-7	1	0	6.588765	1.9914867	25	0.33638632	0.08958851	0.0	-1.0
510	516	1969	3.6712788E-4	0.0015156284	-7	-7	1	0	6.588765	2.0546985	25	0.30573586	0.087330095	0.0	-1.0
510	516	1970	1.630916E-4	8.2861196E-4	-7	-7	1	0	6.588765	2.3431156	25	0.334282	0.13672407	0.0	-1.0
510	516	1971	3.2395363E-4	0.0012995553	-7	-7	1	0	6.588765	2.3107457	25	0.3377541	0.098984115	0.0	-1.0
510	516	1972	3.1607287E-4	0.0012907967	-7	-7	1	1	6.588765	2.3097348	25	0.35944182	0.11639594	0.0	-1.0
510	516	1973	1.1939932E-4	5.166493E-4	-7	-7	1	0	6.588765	2.3996203	25	0.35057804	0.11159213	0.0	-1.0
510	516	1974	1.6074085E-4	7.9192413E-4	-7	-7	1	0	6.588765	2.3005352	24	0.42474476	0.12323064	0.0	-1.0
510	516	1975	1.6668436E-4	8.251412E-4	-7	-7	1	0	6.588765	2.2056596	24	0.37442282	0.14049526	0.0	-1.0
510	516	1976	1.8611542E-4	8.7728247E-4	-7	-7	1	0	6.588765	2.1502836	24	0.32236904	0.16019392	0.0	-1.0
510	516	1977	4.977257E-4	0.0020138691	-7	-7	1	0	6.588765	2.101167	24	0.3209254	0.17050639	0.0	-1.0
510	516	1978	6.1254256E-4	0.0029779137	-7	-7	1	0	6.588765	2.3725789	25	0.33825734	0.17528945	0.0	-1.0
510	516	1979	7.9005794E-4	0.0037298745	-7	-7	1	0	6.588765	2.4114323	26	0.31898552	0.23893438	0.0	-1.0
510	516	1980	8.756991E-4	0.0038796708	-7	-7	1	0	6.588765	2.174353	27	0.336801	0.19823171	0.0	-1.0
510	516	1981	8.0923206E-4	0.0032999478	-7	-7	1	0	6.588765	2.0760117	29	0.31118336	0.16936298	0.0	-1.0
510	516	1982	7.5033953E-4	0.003146066	-7	-7	1	0	6.588765	1.9931533	32	0.2523864	0.20260875	0.0	-1.0
510	516	1983	5.677339E-4	0.0022281508	-7	-7	1	0	6.588765	1.910695	34	0.19023171	0.16920903	0.0	-1.0
510	516	1984	4.422493E-4	0.0018873578	-7	-7	1	0	6.588765	1.9194261	37	0.1709288	0.16956279	0.0	-1.0
510	516	1985	3.094159E-4	0.001237188	-7	-7	1	0	6.588765	2.1482925	39	0.16876096	0.15504488	0.0	-1.0
510	516	1986	1.5455355E-4	6.6607865E-4	-7	-7	1	0	6.588765	1.9471936	31	0.11963962	0.17146549	0.0	-1.0
510	516	1987	1.0583032E-4	4.8038844E-4	-7	-7	1	0	6.588765	1.7446859	24	0.110194474	0.13907704	0.0	-1.0
510	516	1988	1.03924605E-4	4.3076833E-4	-7	-7	1	0	6.588765	1.7526038	16	0.10781963	0.14642759	0.0	-1.0
510	517	1963	0.0	0.0	-7	-5	1	0	6.579201	1.3713238	21	0.29805577	0.07302553	0.0	-1.0
510	517	1964	0.0	0.0	-7	-5	1	0	6.579201	1.3633949	21	0.30639336	0.04424513	0.0	-1.0
510	517	1965	0.0	0.0	-7	-5	1	0	6.579201	1.3890315	21	0.29660377	0.066387065	0.0	-1.0
510	517	1966	0.0	0.0	-7	-5	1	0	6.579201	1.6667547	21	0.34816903	0.08149064	0.0	-1.0
510	517	1967	0.0	0.0	-7	-5	1	0	6.579201	1.8882581	22	0.3100219	0.07356215	0.0	-1.0
510	517	1968	4.7932135E-5	1.4104492E-4	-7	-5	1	0	6.579201	1.8719203	22	0.33638632	0.07471313	0.0	-1.0
510	517	1969	4.471716E-5	1.2068593E-4	-7	-5	1	0	6.579201	1.9387903	22	0.30573586	0.0642706	0.0	-1.0
510	517	1970	1.3944332E-4	3.5059662E-4	-7	-5	1	0	6.579201	2.1713552	22	0.334282	0.07782413	0.0	-1.0
510	517	1971	5.9463485E-4	0.0015659092	-7	-5	1	0	6.579201	2.1101878	22	0.3377541	0.073839225	0.0	-1.0
510	517	1972	3.3995393E-4	8.6263346E-4	-7	-5	1	0	6.579201	2.1470435	22	0.35944182	0.06765246	0.0	-1.0
510	517	1973	1.3790622E-4	3.828889E-4	-7	-7	1	0	6.579201	2.196962	22	0.35057804	0.07871585	0.0	-1.0
510	517	1974	1.07016254E-4	3.1794177E-4	-7	-7	1	0	6.579201	2.2121153	23	0.42474476	0.09799447	0.0	-1.0
510	517	1975	2.7414487E-4	7.9948193E-4	-7	-7	1	0	6.579201	1.9649634	23	0.37442282	0.12214225	0.0	-1.0
510	517	1976	2.2667572E-4	6.3313777E-4	-7	-7	1	0	6.579201	1.9349332	23	0.32236904	0.14586414	0.0	-1.0
510	517	1977	2.3685703E-4	6.22797E-4	-7	-7	1	0	6.579201	2.0004776	23	0.3209254	0.14058764	0.0	-1.0
510	517	1978	3.5549342E-4	0.0010083056	-7	-7	1	0	6.579201	2.1051924	26	0.33825734	0.15067115	0.0	-1.0
